Username,Message,Date,Link,Keyword,Image
milelion,"Yakun uses different mcc codes at different outlets. Below are info contributed by community:

#dp Ya Kun
#dp YaKun
(h/t @MouseHunter88)

Yakun Apps 5734/5812/5999

313 Somerset 5814 Visa contactless
AMK Hub 5814  Visa contactless
Aperia Mall 5814 via Amaze
Artra 5814 Apple pay Visa contactless 
Bugis 5814
Bukit Panjang Plaza 5812 via App, MC
Causeway point 5812
Changi Terminal 3 B1 5814 Visa contactless
City Square Mall 5814 MC contactless
Clarke Quay Central 5812 via app
Clementi Mall 5814 contactless
Compass One 5814 MC contactless 
Far East Square 5812
Funan 5814 Visa contactless 
Fusionopolis 5814 master contactless
Fusionopolis 5812 via app
Great World 5734 via apps. 
Harbourfront 5814
HDB Hub 5812
Heartland Mall Kovan, 5734 via app
Heartland Mall 5812, MC Contactless
Hillion app MC 5734
Holland V 5812
IMM 5814 MC contactless
Ion Orchard 5814 Visa contactless
Jewel 5814 Visa contactless
Junction 8 5812 via app
Lot1 5814/5734i
Marina Square 5812
Maxwell 5921 via app MC
Metropolis 5812 via apps 
Nex Serangoon 5999 via app paid with amaze
Ng Teng Fong GH 5814 MC contactless
One Raffles Place 5814 MC contactless
One raffles place 5812 via App Visa
Paragon 5812 via apps 
Paragon 5814 MC contactless
Punggol Oasis Terraces 5734 via app
Seletar Mall 5814 Visa contactless 
Sun Plaza 5814 Visa contactless
Suntec basem 1 5812 via app MC
Suntec Level 2 5812 paywave
Suntec Level 2 5734 via app
Tao Payoh Safra 5814 Mastercard 
Takashimaya B2 5814 MC contactless
VivoCity B2 5812 Amex contactless
VivoCity B2 5812 via app
VivoCity 5814 Visa Contactless
Westgate 5814
West Mall 5814 Visa contactless
White Sands 5814 Visa contactless
Woodleigh mall 5814 Amaze+MC

If you visit Yakun, share with us the the info below:
1) Outlet of Yakun you visited
2) Payment method - Contactless or Apps.
3) Mastercard or Visa card or Amex
4) Mcc code. 

So we can have a list of #YaKun mcc codes for the community.",2025-02-11 02:37:41,https://t.me/milelion/1073666,#dp,
milelion,Hi wondering if anyone renewed COE recently. As far as I can tell the MCC is coded as 9399 (government services not elsewhere classified) which only AMEX doesn't exclude from earning miles. Appreciate a cross reference if anyone did so recently,2025-02-11 02:09:52,https://t.me/milelion/1073647,mcc,
milelion,"✈️ 🍫 Starts today: Earn 2 mpd on virtually everything with Chocolate Visa Debit Card

From 11 February 2025, the Chocolate Visa Platinum Debit Card will earn 2 Max Miles per S$1 on virtually all transactions, capped at S$1,000 per calendar month (and 0.4 Max Miles per S$1 after that)

✅ AXS transactions
✅ Charitable donations
✅ Education
✅ Hospitals
✅ Insurance premiums
✅ Utilities

...everything goes, except pre-paid account top-ups like EZ-Link/SimplyGo and pseudo cash transactions (MCCs 4829, 6010, 6011, 6012, 6050, 6051, 6529, 6530, 6540)

💳 Apply here

❌ No annual fee

❌ No minimum income requirement

❌ No foreign currency transaction fees

✈️ Convert Max Miles at a 1:1 ratio to 27 airline and hotel programmes, with no fees

⚡️Get your virtual Chocolate Visa Card instantly via the Chocolate Finance app and pay in-store using Apple/Google Pay

💰 Earn 3.3% p.a. on the first S$20K in Chocolate Finance account, 3% p.a. on the next S$30K

☀️ Make hay while you can: How I plan to make the most of this promotion

❓ I'll be publishing a list of FAQs on this promotion soon, but to answer some of the most common ones:

• The Chocolate Visa can't be used to pay credit card or loan payments on AXS 
• If you want to make manual payments to a billing organisation with which you already have a GIRO arrangement (e.g. IRAS), be sure to do so at least 2 weeks before the deduction date to avoid a double deduction
• When paying on AXS, be sure to select Credit Card > Other Banks, despite the fact the Chocolate Visa is a debit card",2025-02-11 00:04:05,https://t.me/milelion/1073596,mcc,images/1073596.jpg
milelion,"but then again eight telecom is MCC 4814.

some may argue that you can simply use CRMC and still earn 4 mpd..",2025-02-10 16:40:12,https://t.me/milelion/1073541,mcc,
milelion,cos' the minimum topup amount is 1,2025-02-10 16:32:17,https://t.me/milelion/1073539,topup,
milelion,"Hi all, can I use amex ascend or uob one to pay for NZL travel visa? What is the mcc?",2025-02-10 13:21:34,https://t.me/milelion/1073420,mcc,
milelion,Hi i used dbs wwmc and saw my txns with agoda and korean air includes an extra 1% charge. Is this normal or is there a way to prevent this?,2025-02-10 08:36:10,https://t.me/milelion/1073338,dbs wwmc,
milelion,Seems like mcc will be coded as 8062 (ren ci nursing home for example) i am curious,2025-02-10 07:20:01,https://t.me/milelion/1073320,mcc,
milelion,Yes we can claim travel insurance for that but I rather have a stress free holiday and flight instead.,2025-02-10 04:43:04,https://t.me/milelion/1073190,travel insurance,
milelion,"Hi
For foodpanda gift card sold at ShopBack, if I purchase it via DBS WWMC, do I still get the 4 mpd? Thks!",2025-02-10 03:22:08,https://t.me/milelion/1073156,dbs wwmc,
milelion,"Thanks for updating. 👍 

Hopefully Kris+ fixes the rest of travel agencies’ mcc too.",2025-02-10 01:11:53,https://t.me/milelion/1073110,mcc,
milelion,Krispay*EU Holidays is now MCC 4722,2025-02-10 01:02:20,https://t.me/milelion/1073105,mcc,images/1073105.jpg
milelion,Yes I read both but was confused. Even the cust service over the phone said has to be under the mcc in the t&c,2025-02-10 00:37:48,https://t.me/milelion/1073100,mcc,
milelion,"yes if using phone to paywave via apple/samsung/google pay and mcc is not excluded in the TnC

read review of this card or the TnC?",2025-02-09 18:45:58,https://t.me/milelion/1073085,mcc,
milelion,"Oh really? Means if I tap in person (paywave) for consultancy (mcc 7392), it’s considered 4mpd?",2025-02-09 17:52:11,https://t.me/milelion/1073079,mcc,
milelion,Does anyone have dp of late of car deposit at BYD by 1826 actually coding an MCC of dining?,2025-02-09 11:57:35,https://t.me/milelion/1073019,mcc,
milelion,amaze empty wallet test MCC,2025-02-09 11:22:05,https://t.me/milelion/1073012,mcc,
milelion,I have LinkedIn subscription payments monthly. Is there any ways to pay online manually instead of recurring payment? Think recurring payment mode doesn’t earn bonus points DBS WWMC.,2025-02-09 09:55:27,https://t.me/milelion/1072996,dbs wwmc,
milelion,No… travel mcc excluded. Go and read up on CRMC AMAZE pls,2025-02-09 09:46:11,https://t.me/milelion/1072993,mcc,
milelion,"Hi, Anybody know if 

For wechat wise spending in china, Is uob VS ok to tag? 

i understand the mcc is 5999.",2025-02-09 07:31:14,https://t.me/milelion/1072924,mcc,
milelion,But i guess the mcc code got no miles etc. so it’s just about cashflow management?,2025-02-09 06:51:11,https://t.me/milelion/1072909,mcc,
milelion,"based on underlying mcc, shopee will be the standard mcc roulette",2025-02-09 04:23:35,https://t.me/milelion/1072870,mcc,
milelion,"Can anyone confirm if payment services like flywire*merchant will continue to earn miles on the Chocolate card, if the MCC remains eligible?

I’ve been burnt by this before so I just want to be sure",2025-02-09 03:58:37,https://t.me/milelion/1072849,mcc,
milelion,For Yakun app if we use DBS WWMC will we get 10X points?,2025-02-08 19:17:50,https://t.me/milelion/1072794,dbs wwmc,
milelion,"thanks Jay and Robin. 
Yeah City Rewards & HSBC revo can’t be used for this use case. 

But yeah DBS WWMC + UOB Ladies + KFCC for the rest seems like the best bet",2025-02-08 14:35:18,https://t.me/milelion/1072735,hsbc revo,
milelion,I see the HSBC revo also out for Travel (7011) haha,2025-02-08 14:33:04,https://t.me/milelion/1072732,hsbc revo,
milelion,Can use HSBC Revo for heymax gc/online if that's the case. I don't really know beyond that.,2025-02-08 14:29:36,https://t.me/milelion/1072729,hsbc revo,
milelion,citi rewards might be out if MCC turns out 7011 even online,2025-02-08 14:28:22,https://t.me/milelion/1072727,mcc,
milelion,"DBS WWMC (1.5k cap)
UOB Ladys (2k)
Citi rewards (1k cap)
KF CC (no cap, 3 mpd)",2025-02-08 14:27:53,https://t.me/milelion/1072726,dbs wwmc,
milelion,"Hi, I am currently trying to pay for my wedding which costs 7+k a month. It is Andaz hotel (MCC code 7011). 
I plan to use the UOB Lady’s Solitaire, but it has a cap after 2k. 
May I ask how should I pay for the remaining 5+k? (btw the kris+ app promo has expired)

I am thinking of using UOB Prvi Miles card to get 1.4mpd as there’s no cap",2025-02-08 14:24:22,https://t.me/milelion/1072716,mcc,
milelion,"you check past message on group chat is normal, i got a whole hardcopy small memo pad full of these mccs and use cases 🤣",2025-02-08 13:03:29,https://t.me/milelion/1072613,mcc,
milelion,"when in doubt of mcc, use uobkf",2025-02-08 13:02:22,https://t.me/milelion/1072609,mcc,
milelion,"I try to assume the correct mcc to my best knowledge, then see which is the right card to use... Then test with empty wallet and hope my guess is correct. If wrong, then will need to chk more.",2025-02-08 12:22:51,https://t.me/milelion/1072562,mcc,
milelion,"I saved the T&C as pdf. Can do mcc search. But will need to fake card issue, let the next guy go ahead first. Too pai say and stressful to check while holding up the queue. Lol",2025-02-08 12:21:37,https://t.me/milelion/1072560,mcc,
milelion,Same. The actual testing of the mcc doesn’t take too long (maybe 20s) but once I get the mcc I’ll need to figure out which card to use since I don’t memorize all of them. I only know 5812,2025-02-08 12:21:19,https://t.me/milelion/1072559,mcc,
milelion,the hardest so far for me is clothing shops... since it may or may not be within maybank online shopping MCC list so i have a second phone beside me with the maybank online shopping MCC to tally,2025-02-08 12:18:32,https://t.me/milelion/1072552,mcc,
milelion,"10s to know the mcc is OK... But if mcc is different from what you expect, are you able to instantly decide which card to use? I will need to Google what is that mcc, then decide which card to use. 😅 If amt is large, I might do this and ask the counter let the one behind me to go first while I sort out my card issue (excuse). If amt is small, I might just take the chance to go w/o testing.",2025-02-08 12:17:35,https://t.me/milelion/1072547,mcc,
milelion,"no need check heymax most of the time la... unless is those funky MCC then i will immediately switch to CRMC mah

my amaze now only linked to 

maybank FnF A
maybank FnF B
Citi Cashback
CRMC
Manhattan",2025-02-08 12:17:26,https://t.me/milelion/1072546,mcc,
milelion,"Missed a step: after checking MCC check heymax for the best card 😅
Not everyone is familiar with monkey MCCs",2025-02-08 12:16:04,https://t.me/milelion/1072543,mcc,
milelion,"have your amaze already logged in and at the Home Page with Wallet selected.

the moment cashier tap and you see the DECLINED.. quickly press Activity and you can see the MCC.. then quickly go back home and switch to the correct card..",2025-02-08 12:14:01,https://t.me/milelion/1072540,mcc,
milelion,I do this somewhat often as well if I’m not confident of the mcc. Unfortunately this also means the cashier is sometimes stuck waiting for several minutes as i fiddle with my phone during payment,2025-02-08 12:10:53,https://t.me/milelion/1072532,mcc,
milelion,"used the wrong card...

i didn't know changipay MCC at Shila duty free was not UOB Lady travel category.",2025-02-08 12:01:30,https://t.me/milelion/1072525,mcc,
milelion,"Hi all, quick question, I used to be able to get row 7 on Scoot for free courtesy of KFES. Recently booked a Scoot flight on Agoda, waited a few days, got the board me first and somehow it says I purchased seat selection, and I can select any seats worth $11 for free, can even choose < row 7 with topup, just plainly curious is this expected ? (PS Also don't see a KFES banner compared to book direct)",2025-02-08 01:49:42,https://t.me/milelion/1072319,topup,
milelion,#dp contacted Instarem support about a missing referral reward on 24 Dec 2024. I got the reward today 7 Feb 2025. That's 1.5 months! 😢,2025-02-07 13:55:02,https://t.me/milelion/1072213,#dp,
milelion,Amaze only converts the transaction into online. It doesn’t change the underlying MCC,2025-02-07 13:52:34,https://t.me/milelion/1072212,mcc,
milelion,"Crmc, hsbc revo (tho not 4mpd for krisflyer)",2025-02-07 09:00:18,https://t.me/milelion/1072119,hsbc revo,
milelion,Anyone has mcc for Disneyland hotel bookings? Looking at Shanghai Disneyland Toy Story Hotel~,2025-02-07 05:58:01,https://t.me/milelion/1071974,mcc,
milelion,"Cant. Pay-wave also cant get uni$ fr krisflyer uob.

Only online. And must be valid mcc.",2025-02-07 03:37:09,https://t.me/milelion/1071919,mcc,
milelion,"Hi, im currently making installments to hotel online link under Travel MCC.

I currently use both UOB lady's 
& DBS WWMC.

I Also applied UOB PPV for the 4mpd benefit. Anyone knows any other card recommendations i can apply to clock more miles than using citipremier?",2025-02-07 03:21:47,https://t.me/milelion/1071905,dbs wwmc,
milelion,Yes 25% off is great. MCC is 5814 for grab dine out.,2025-02-07 02:36:21,https://t.me/milelion/1071868,mcc,
milelion,Hi! Do u happen to know MCC for alley on 25? If they charge as hotel or food? Bursting limit on my “food” card 😣,2025-02-07 02:24:43,https://t.me/milelion/1071858,mcc,
milelion,"check on instarem app the mcc for the gym, more likely this one excluded",2025-02-07 01:15:30,https://t.me/milelion/1071839,mcc,
milelion,"Actually Hor….

Isn’t it just easier to bring YouTrip card and withdraw. Yes there might be a 1% fee if u exceed $400 a month. You can easily topup YouTrip in sgd and convert it at rates better than Mastercard Visa. So that could partially subsidise the 1% fee.",2025-02-06 18:00:09,https://t.me/milelion/1071753,topup,
milelion,"UOB PPV - 1.1k per month
UOB ladies - (Choose 2 Cat) 2k
Citirewards / DBSWWMC - 1+1.5k (Online website) 
HSBC revolution - 1k",2025-02-06 14:52:46,https://t.me/milelion/1071702,hsbc revo,
milelion,"If you have 12 months apart then can maximise even better 

But you need to check whether under travel or resto MCC",2025-02-06 14:48:34,https://t.me/milelion/1071696,mcc,
milelion,boils down to MCC. should be classified as online,2025-02-06 13:34:02,https://t.me/milelion/1071675,mcc,
milelion,is there a list i can refer to? I tried searching but everywhere tells me different things? Or is just based on the MCC corde,2025-02-06 13:33:35,https://t.me/milelion/1071673,mcc,
milelion,"Hi has anyone gotten the 6mpd on ocbc rewards card for heymax vouchers declined ? I called up ocbc cso today and they said the bonus points are for physical department stores only , not for online , even though they checked that the MCC was correct.",2025-02-06 12:29:26,https://t.me/milelion/1071627,mcc,
milelion,"Tracking MCC, heymax promos (eg. Bus/mrt)",2025-02-06 12:20:46,https://t.me/milelion/1071625,mcc,
milelion,"#dp

Man-U this EPL season
never win 2 consecutive EPL matches in a row.

This fact guarantee that Man-U will win one EPL match/ month for sure.
So, Man-U Maybank card holders can do once a month shopping. 
(some months probably twice)

all good luck!",2025-02-06 09:34:47,https://t.me/milelion/1071602,#dp,
milelion,"Hello. Which card is good for education mcc 8299 usd5000? I only have ocbc rewards, citi premier, citi rewards and uob prvi",2025-02-06 09:24:34,https://t.me/milelion/1071590,mcc,
milelion,"also when in doubt about monkey mcc, i suppose chocolate would be a safer bet? uob ladys is whitelist versus chocolate is blacklist",2025-02-06 06:11:54,https://t.me/milelion/1071525,mcc,
milelion,"They earmarked meaning they can choose to charge or don't charge, without card holder signing or physical card.

If they choose not to settle or charge, UOB will auto cancel transaction on T+ 5 working days, for hotel mcc code",2025-02-06 05:58:49,https://t.me/milelion/1071502,mcc,
milelion,Hi! apart from OCBC Voyage are there alternatives e.g. AMEX HighFlyer Card that can be use on mcc 8062 for private hospital bills?,2025-02-06 05:41:22,https://t.me/milelion/1071490,mcc,
milelion,receive the gift ecapitavoucher for buying amex chubb travel insurance but not yet receiving the 15$ecapita voucher for the referral link,2025-02-06 05:13:24,https://t.me/milelion/1071474,travel insurance,
milelion,Think your only recourse is to check with the bank whether can waive this fee as you weren't aware this purchase fell under this MCC,2025-02-06 02:37:47,https://t.me/milelion/1071401,mcc,
milelion,The bank told me MCC 4829 will incur cash advance fee as it's considered quasi cash transaction.,2025-02-06 02:37:03,https://t.me/milelion/1071399,mcc,
milelion,I made an online purchase but the transaction was somehow under MCC 4829 - Money transfer. Hence I was charged cash advance fee,2025-02-06 02:36:00,https://t.me/milelion/1071396,mcc,
milelion,"Never heard of MCC codes that can incurr advance fee. May wanna check with your issuing bank if there is one, and if so, why?",2025-02-06 02:35:27,https://t.me/milelion/1071392,mcc,
milelion,"cash advance fee no way to waive?
made a purchase online and the MCC was 4829!",2025-02-06 02:31:15,https://t.me/milelion/1071387,mcc,
milelion,Odd. What did you try? My last trip all were almost immediately (to test mcc),2025-02-05 15:44:02,https://t.me/milelion/1071251,mcc,
milelion,"Anyone has dp on the MCC for Singtel Shop - phone purchase online (not bills)? Tried using Amaze to check but after hitting 'reject' to authorise the txn, I'm not seeing it as a declined txn and hence no mcc details. 

I also don't have/will max out CRMC/WWMC.",2025-02-05 14:42:33,https://t.me/milelion/1071222,mcc,
milelion,Same question regrading mcc 8641. In my case it's an online payment. So any dp if wwmc covers it?,2025-02-05 06:48:39,https://t.me/milelion/1070880,mcc,
milelion,"Check if MCC is in exclusion list with an empty amaze card. If not excluded, will likely be counted.",2025-02-05 06:07:32,https://t.me/milelion/1070829,mcc,
milelion,"#dp for hsbc t1 fee waiver

CSO told me I did not hit 25k min spend so cannot waive. Paying the fee will get 10k miles.

Rejected the offer and asked to cancel.

CSO actually told me I cannot transfer my existing points out. Cannot touch existing points until AF paid.

Told him that's bullshit and will escalate to FIDREC if they want to stick to this story. Issue escalated to cancellation team and they will call me back today.",2025-02-05 04:25:49,https://t.me/milelion/1070735,#dp,
milelion,"It's dbs heightened security check. Need to call in to ask them to unblock. 

And they will say they will not be responsible for any fraud transaction happening during unblocked period.

Use something like UOB PPV, UOB VS, HSBC Revo instead",2025-02-05 01:51:47,https://t.me/milelion/1070687,hsbc revo,
milelion,"DBS is known to block Suica top up, no relation to mcc",2025-02-05 01:42:23,https://t.me/milelion/1070685,mcc,
milelion,It seems like MCC code related. Not sure. Anyone else was able to process via wwmc?,2025-02-05 01:38:50,https://t.me/milelion/1070684,mcc,
milelion,Book and pray + buy travel insurance,2025-02-05 00:53:40,https://t.me/milelion/1070633,travel insurance,
milelion,Thank you thank you. Ok since Amaze transactions still retain the original MCC of the underlying transaction.. Rental car service 7512 still no go for citi rewards x Amaze :),2025-02-04 14:56:37,https://t.me/milelion/1070575,mcc,
milelion,"Hi all, can I check if anyone has cancelled an Airbnb booking before? Do you know if the transaction is reversed, or they will just credit the funds to your credit card?

I realised I exceeded the $1500 bonus mile cap on my DBS WWMC and cancelled by Airbnb booking. Wondering how it will play out.",2025-02-04 14:28:31,https://t.me/milelion/1070562,dbs wwmc,
milelion,"Amaze got ""magic"" to change MCC? I am amazed!",2025-02-04 14:10:28,https://t.me/milelion/1070539,mcc,
milelion,"The MCC won't change, so unlikely",2025-02-04 13:46:19,https://t.me/milelion/1070519,mcc,
milelion,mcc 7399 not 7300,2025-02-04 10:34:31,https://t.me/milelion/1070463,mcc,
milelion,I was thinking why paywave with this card when paying via NTUC App pair with DBS WWMC gets 4mpd hmm,2025-02-04 09:24:07,https://t.me/milelion/1070431,dbs wwmc,
milelion,"Why do you use direct topup?

Use Shopee, Shopback or Heymax topup. Got discounts.",2025-02-04 05:13:31,https://t.me/milelion/1070300,topup,
milelion,Do yall get miles for rydecoins topup? Maybe I’ll try escalating through CS again,2025-02-04 05:12:45,https://t.me/milelion/1070298,topup,
milelion,No idea what MCC code,2025-02-04 05:10:08,https://t.me/milelion/1070292,mcc,images/1070292.jpg
milelion,"Why not Shopback, Shopee, Heymax topup 😅",2025-02-04 05:08:57,https://t.me/milelion/1070290,topup,
milelion,"No need to freeze the card. You have a transaction on DBS WWMC, just ask the digibot. Aaron has a guide on how to check via digibot",2025-02-04 05:08:15,https://t.me/milelion/1070289,dbs wwmc,
milelion,mcc?,2025-02-04 05:02:36,https://t.me/milelion/1070283,mcc,
milelion,#dp rydecoin top up into ryde wallet w WWMC has no bonus miles,2025-02-04 05:02:26,https://t.me/milelion/1070282,#dp,
milelion,"#dp Tickets for going up the Petronas Twin Towers code as 7372 when purchased online with Amaze + CRMC, and give 10x points.",2025-02-04 00:13:16,https://t.me/milelion/1070173,#dp,
milelion,This not as bad as JP MCC,2025-02-03 12:06:36,https://t.me/milelion/1070020,mcc,
milelion,hi can i check what is the recommended action when u have a card that you no longer use? context i applied for dbs altitude few mths back cos i couldnt get the dbs wwmc but just managed to get the wwmc this week and no longer have use for the altitude card.,2025-02-03 11:41:13,https://t.me/milelion/1070007,dbs wwmc,
milelion,Use digibot to confirm the mcc,2025-02-03 11:39:40,https://t.me/milelion/1070003,mcc,
milelion,"#dp Wah Lok Restaurant at Carlton Hotel is mcc 3716

I had thought it belonged to an f&b mcc code but no so I lost $500 worth of bonus miles 🙄. Sharing here for reference.",2025-02-03 11:39:37,https://t.me/milelion/1070002,#dp,
milelion,Mcc is 5499 which is considered a dining mcc to a certain extent,2025-02-03 11:33:15,https://t.me/milelion/1069998,mcc,
milelion,"Thanks I’ll go take a look
Previously I got an annual travel insurance via Amex Chubb and got Accor explorer member",2025-02-03 05:15:59,https://t.me/milelion/1069863,travel insurance,
milelion,Great eastern travel insurance clicking through yuu app,2025-02-03 05:13:55,https://t.me/milelion/1069862,travel insurance,
milelion,Hihi does anyone recommends any good deal for travel insurance? Thanks in advance,2025-02-03 05:10:42,https://t.me/milelion/1069860,travel insurance,
milelion,#DP Citi officer just made a call to question on my payalls and history/usage of it and if i would still continue to use it. Didn't mention anything about stopping.,2025-02-03 05:00:54,https://t.me/milelion/1069856,#dp,
milelion,"I usually make use of the pre-auth/hold to check the hotel MCC, then i'll decide what card to use at checkout. So it can be quite useful to do the deposit actually",2025-02-03 02:48:46,https://t.me/milelion/1069792,mcc,
milelion,"Atome definitely uses its own mcc 5999. People use it to circumvent mcc restrictions, notably crmc and hsbc revo",2025-02-02 11:25:57,https://t.me/milelion/1069590,hsbc revo,
milelion,"Atome mcc is 5999. You want to use lady’s you need to pay Trip.com directly, not through Atome.",2025-02-02 11:24:55,https://t.me/milelion/1069589,mcc,
milelion,But it does not change the mcc right?,2025-02-02 11:24:46,https://t.me/milelion/1069588,mcc,
milelion,"Question: i provided my dbs altitude credit card details to my chiro clinic. After each session, they charge directly to my card. There is no paywave station or equipment to insert my card. I checked posb digibot and it says the MCC is ""Chiropractors"", which translates to MCC 8041.

Is there any way to check if it's an online or offline transaction? If it's online, I'd prefer to change from dbs altitude to dbs wwmc. Thanks",2025-02-02 10:36:13,https://t.me/milelion/1069544,dbs wwmc,
milelion,Klook MCC is 4722. You can check on Heymax what cards you can use.,2025-02-02 08:47:25,https://t.me/milelion/1069508,mcc,
milelion,What you buy is irrelevant.  Where you buy it from & it’s MCC is all that matters for determining credit card rewards,2025-02-02 07:22:37,https://t.me/milelion/1069485,mcc,
milelion,"Yeap.. so I guess when the bank says they don’t reward certain type of transactions, they actually track those transactions based on MCC. Which means we can actually earn 4mpd from entertainment transactions too as long as they are purchased thru OTA?",2025-02-02 07:19:39,https://t.me/milelion/1069482,mcc,
milelion,"Hello to all the Sifus here, I am planning to rent a vehicle for my upcoming trip and I am seeing how I can reap a 4mpd from this transaction. I have a UOB lady’s card. I read that car rental merchants typically falls under MCC 3300-3499 / 7512 which UOB Lady’s card doesn’t cover under their travel category. However, if I were to rent via OTA like Klook (which I believe falls under 4722), would I be able to earn 4mpd from it?",2025-02-02 07:14:52,https://t.me/milelion/1069479,mcc,
milelion,Then you have to play the MCC roulette lor,2025-02-02 06:39:24,https://t.me/milelion/1069476,mcc,
milelion,"Amaze MCC check is troublesome for me… because if I check out via Amaze, I can’t just pay for the failed transaction using a different card (UOB Lady’s). Will need to cancel and redo the entire transaction, stack vouchers again etc.",2025-02-02 06:35:13,https://t.me/milelion/1069474,mcc,
milelion,Multiple MCC… cannot confirm unless you test 100% of transactions. Not guaranteed under fashion MCC for ladys.,2025-02-02 06:28:42,https://t.me/milelion/1069469,mcc,
milelion,"Empty wallet, same way like checking mcc code. You’ll see the country flag under summary of “Activity”",2025-02-01 23:47:55,https://t.me/milelion/1069328,mcc,
milelion,"Just need to ask them what MCC or category it is since you using PPV, CSO usually also confused when saying 4mpd

To them they just understand as UNI$.

Once got MCC or category, it becomes #DP for us haha",2025-02-01 17:10:09,https://t.me/milelion/1069306,#dp,
milelion,yes should get 4mpd (10x points) for mobile contactless so long mcc not excluded,2025-02-01 17:08:38,https://t.me/milelion/1069301,mcc,
milelion,Not sure if it’s shared. The MCC for Avios boost apparently is 4722 as checked with UOB. So Amaze + CRMC may not get the bonus since it’s a travel MCC.,2025-02-01 14:05:27,https://t.me/milelion/1069278,mcc,
milelion,"HELLOO!  Does any one know or checked before what’s Rhythm Japan MCC code? XD

Trying searching for it online, unlikely to find it~",2025-02-01 13:45:31,https://t.me/milelion/1069272,mcc,
milelion,i have not heard of anyone who paid for af for hsbc revolution for quite a few years already,2025-02-01 11:43:49,https://t.me/milelion/1069254,hsbc revo,
milelion,Is it worth paying asf for hsbc revolution?,2025-02-01 11:43:23,https://t.me/milelion/1069253,hsbc revo,
milelion,Not that surprising. Overseas MCC is a gacha game,2025-02-01 10:45:52,https://t.me/milelion/1069223,mcc,
milelion,I jus discovered something shocking n i want to share with everyone here. I charged 12 Grab Rides in Phnom Penh last month to my UOB Lady's credit card (under Travel & Transport category) last month and I received 0 bonus points this month. I jus found out from uob chat that these Grab Rides were coded as MCC 4212 (Local Delivery Services) and not the usual transportation MCC.,2025-02-01 10:43:42,https://t.me/milelion/1069222,mcc,
milelion,"Nope. 5964 can use PPV, HSBC Revo, CRMC and WWMC",2025-02-01 09:40:30,https://t.me/milelion/1069199,hsbc revo,
milelion,"MCC 5964 for booking directly on Taisyoike hotel (kamikochi, Japan)

Can use UOB ladies (travel) with 5964?",2025-02-01 09:37:57,https://t.me/milelion/1069198,mcc,images/1069198.jpg
milelion,"I can also provide a 'weird' DP for me when I booked Ana flight + Hotel package with Expedia.

Using round numbers:
Hotels $4000
Ana Flight for 8 pax $8000

No issues with the $4000 hotels it was posted as Expedia.com $4000

The $8000 Ana Flight was charged to my SCB Manhattan Card on Day 1 as Ana (sorry i didn't remember the payment gateway location). That's fine.

A few days later, only $1000 was posted to my SCB Manhattan Card, with $7000 dropping off.

A few weeks later, $7000 was charged to my SCB Manhattan Card. What is the problem? No only was the timing unexpected (out of reward cycle), but the mcc was 6540. I found out about this as I was not given any SCB Rewards and when I emailed in, the SCB Officer told me the $7000 was coded as mcc 6540 but i managed to succesfully appeal and get my rewards when I was able to produce my E tickets showing it was an actual flight booking and not 'prepayment or buying vouchers'.",2025-02-01 08:55:43,https://t.me/milelion/1069185,mcc,
milelion,Any idea if MCC 7991 falls under the uob travel category?,2025-02-01 06:56:36,https://t.me/milelion/1069124,mcc,
milelion,Its merchant sending the transaction time for dbs to process. Thats why i avoid first 2 days of the month for dbs wwmc,2025-02-01 06:55:19,https://t.me/milelion/1069120,dbs wwmc,
milelion,"1 altico booking under sevenrooms mcc is 5813, entertainment. Don’t use dining. if u using ladies card",2025-02-01 04:03:28,https://t.me/milelion/1069014,mcc,images/1069014.jpg
milelion,https://milelion.com/2025/01/19/how-to-check-merchant-category-codes-mccs-before-making-a-purchase/,2025-02-01 03:45:33,https://t.me/milelion/1069001,mcc,
milelion,How can I test MCC? Just lock amaze card through instarem?,2025-02-01 03:44:09,https://t.me/milelion/1069000,mcc,
milelion,test/check for the mcc. Must be online for 4mpd,2025-02-01 03:38:42,https://t.me/milelion/1068997,mcc,
milelion,oh right. japan hotel and mcc 5965,2025-02-01 03:38:16,https://t.me/milelion/1068996,mcc,
milelion,"why don't you opt for pay at hotel? then swipe uob ladys when you reach
but yeah like jasmine said, better to test first. japan got monkey mcc",2025-02-01 03:35:47,https://t.me/milelion/1068993,mcc,
milelion,Test the mcc first and see if lady’s can work.,2025-02-01 03:34:55,https://t.me/milelion/1068992,mcc,
milelion,"Some hotels not travel MCC, so beware if you want to use uob lady’s",2025-02-01 03:34:02,https://t.me/milelion/1068989,mcc,
milelion,i feel hotel is better with uob lady. They could charge you offline so dbs wwmc may not work.,2025-02-01 03:33:16,https://t.me/milelion/1068988,dbs wwmc,
milelion,#dp just received my SUB for UOB Prvi Miles for the September 2024 application,2025-01-31 13:14:17,https://t.me/milelion/1068719,#dp,
milelion,"Even if it is not posted today, it is still January for DBS WWMC 🤦🏻‍♂️",2025-01-31 12:44:58,https://t.me/milelion/1068706,dbs wwmc,
milelion,For dbs wwmc? No need to post what.,2025-01-31 12:39:20,https://t.me/milelion/1068692,dbs wwmc,
milelion,DBS WWMC only the base 1X (0.4 mpd) is in $5 blocks. But bonus 9X (3.6 mpd) will be in $0.56 blocks.,2025-01-31 11:40:16,https://t.me/milelion/1068672,dbs wwmc,
